epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,43.2935,2.30936,3.21813,0.0026,0.07653,0.18004,0.07859,0.04101,2.47396,3.59881,0.00277,0.000413732,0.000413732,0.0164137
18,44.6986,2.19436,3.27118,0.00293,0.07653,0.18004,0.07859,0.04101,2.47396,3.59881,0.00277,0.000437508,0.000437508,0.0114375
19,46.2088,1.97559,2.9958,0.00225,0.06571,0.22933,0.08965,0.04765,2.39955,3.44092,0.00266,0.000461136,0.000461136,0.00646114
20,47.7101,2.0354,3.08759,0.00251,0.06176,0.26244,0.1141,0.06134,2.36321,3.25207,0.00261,0.000484606,0.000484606,0.00148461
21,49.0836,2.21317,2.92259,0.00257,0.06176,0.26244,0.1141,0.06134,2.36321,3.25207,0.00261,0.000488376,0.000488376,0.000488376
22,50.6656,2.10138,2.91877,0.00253,0.05686,0.29701,0.119,0.06047,2.34341,3.05999,0.00255,0.000487195,0.000487195,0.000487195
23,52.1602,2.25389,3.00262,0.00268,0.05211,0.32865,0.14122,0.06733,2.323,2.89006,0.00256,0.000485959,0.000485959,0.000485959
24,53.5777,2.15569,2.86396,0.00232,0.05211,0.32865,0.14122,0.06733,2.323,2.89006,0.00256,0.000484668,0.000484668,0.000484668
25,55.0009,2.23908,2.741,0.00262,0.04684,0.34212,0.1425,0.0661,2.29942,2.71521,0.00256,0.000483322,0.000483322,0.000483322
26,56.4059,2.21381,2.77567,0.00266,0.04684,0.34212,0.1425,0.0661,2.29942,2.71521,0.00256,0.000481921,0.000481921,0.000481921
27,57.8576,2.18888,2.71696,0.00246,0.23063,0.13221,0.1448,0.06502,2.31647,2.53057,0.00259,0.000480467,0.000480467,0.000480467
28,59.3454,2.13291,2.63734,0.00248,0.17442,0.10588,0.15016,0.0667,2.3568,2.31487,0.00267,0.000478958,0.000478958,0.000478958
29,60.7426,2.01951,2.48867,0.00244,0.17442,0.10588,0.15016,0.0667,2.3568,2.31487,0.00267,0.000477396,0.000477396,0.000477396
30,62.1433,2.15029,2.55861,0.00253,0.21119,0.17712,0.15824,0.06859,2.33511,2.21297,0.00261,0.000475782,0.000475782,0.000475782
31,63.6297,2.10905,2.61807,0.00241,0.18309,0.19954,0.16439,0.0693,2.35882,2.12389,0.0026,0.000474114,0.000474114,0.000474114
32,65.0502,2.15551,2.61637,0.00255,0.18309,0.19954,0.16439,0.0693,2.35882,2.12389,0.0026,0.000472394,0.000472394,0.000472394
33,66.644,2.08937,2.44023,0.00232,0.18833,0.20107,0.16882,0.07118,2.37096,2.09412,0.00259,0.000470623,0.000470623,0.000470623
34,68.1206,2.06685,2.61709,0.00227,0.18833,0.20107,0.16882,0.07118,2.37096,2.09412,0.00259,0.0004688,0.0004688,0.0004688
35,69.5465,2.16366,2.49603,0.00246,0.17794,0.2088,0.18105,0.07641,2.34502,2.07679,0.00256,0.000466926,0.000466926,0.000466926
36,70.9802,2.05783,2.80496,0.00238,0.37257,0.22307,0.18187,0.07736,2.34312,2.11419,0.00251,0.000465002,0.000465002,0.000465002
37,72.3719,2.0222,2.52729,0.00232,0.37257,0.22307,0.18187,0.07736,2.34312,2.11419,0.00251,0.000463028,0.000463028,0.000463028
38,73.7574,1.89161,2.67847,0.00243,0.39545,0.24751,0.1918,0.08266,2.31525,2.13199,0.00251,0.000461004,0.000461004,0.000461004
39,75.2407,2.06383,2.44934,0.00243,0.39483,0.25348,0.20028,0.0893,2.30167,2.13558,0.00253,0.000458932,0.000458932,0.000458932
40,76.7411,2.08813,2.56548,0.00253,0.39483,0.25348,0.20028,0.0893,2.30167,2.13558,0.00253,0.000456811,0.000456811,0.000456811
41,78.176,1.97705,2.354,0.00216,0.40877,0.24778,0.19833,0.09074,2.27002,2.14252,0.00249,0.000454642,0.000454642,0.000454642
42,79.6399,2.01464,2.40074,0.00232,0.40877,0.24778,0.19833,0.09074,2.27002,2.14252,0.00249,0.000452425,0.000452425,0.000452425
43,81.2199,2.0938,2.26727,0.00219,0.40825,0.20007,0.1841,0.09236,2.26233,2.10715,0.00246,0.000450162,0.000450162,0.000450162
44,82.7873,1.99089,2.23674,0.00211,0.21301,0.22044,0.18425,0.09232,2.26559,2.04204,0.00247,0.000447852,0.000447852,0.000447852
45,84.2169,1.9917,2.13835,0.00201,0.21301,0.22044,0.18425,0.09232,2.26559,2.04204,0.00247,0.000445497,0.000445497,0.000445497
46,85.7057,1.92611,2.28944,0.00237,0.23038,0.24452,0.20641,0.09703,2.24541,1.99213,0.00244,0.000443096,0.000443096,0.000443096
47,87.2205,1.97996,2.19195,0.0021,0.28931,0.22994,0.21441,0.09864,2.2154,1.943,0.00239,0.000440651,0.000440651,0.000440651
48,88.6705,1.97205,2.17469,0.00222,0.28931,0.22994,0.21441,0.09864,2.2154,1.943,0.00239,0.000438162,0.000438162,0.000438162
49,90.1015,2.07149,2.35275,0.00229,0.25697,0.23709,0.22582,0.10464,2.20754,1.93252,0.00236,0.00043563,0.00043563,0.00043563
50,91.452,1.8776,2.13983,0.00215,0.25697,0.23709,0.22582,0.10464,2.20754,1.93252,0.00236,0.000433055,0.000433055,0.000433055
51,93.0218,2.0537,2.17786,0.00222,0.25378,0.2507,0.22534,0.10645,2.20827,1.90489,0.00237,0.000430438,0.000430438,0.000430438
52,94.4705,1.89662,2.18337,0.00202,0.2375,0.23865,0.22592,0.10837,2.18349,1.91909,0.00235,0.000427779,0.000427779,0.000427779
53,96.0067,2.05584,2.23507,0.00211,0.2375,0.23865,0.22592,0.10837,2.18349,1.91909,0.00235,0.00042508,0.00042508,0.00042508
54,97.5385,2.00242,2.22093,0.00206,0.26219,0.24051,0.22919,0.11106,2.16659,1.91256,0.00233,0.00042234,0.00042234,0.00042234
55,98.9862,1.84898,2.17667,0.00226,0.42699,0.20285,0.25359,0.11554,2.15215,1.90512,0.00231,0.000419562,0.000419562,0.000419562
56,100.378,2.03899,2.16056,0.00206,0.42699,0.20285,0.25359,0.11554,2.15215,1.90512,0.00231,0.000416744,0.000416744,0.000416744
57,101.965,2.00575,2.10505,0.00214,0.37757,0.2087,0.25394,0.11532,2.14726,1.86916,0.0023,0.000413888,0.000413888,0.000413888
58,103.419,1.98611,2.1901,0.00203,0.37757,0.2087,0.25394,0.11532,2.14726,1.86916,0.0023,0.000410995,0.000410995,0.000410995
59,104.829,1.94923,2.09218,0.00217,0.2514,0.22519,0.23472,0.11215,2.11765,1.87835,0.00222,0.000408065,0.000408065,0.000408065
60,106.243,1.95385,2.10763,0.00218,0.27024,0.25534,0.23609,0.11056,2.11713,1.83421,0.00223,0.0004051,0.0004051,0.0004051
61,107.641,1.98109,2.01658,0.002,0.27024,0.25534,0.23609,0.11056,2.11713,1.83421,0.00223,0.000402099,0.000402099,0.000402099
62,109.152,1.95691,2.19671,0.00236,0.27109,0.24501,0.22919,0.10967,2.10987,1.8252,0.00223,0.000399064,0.000399064,0.000399064
63,110.662,1.92764,1.9916,0.0021,0.26068,0.2373,0.23586,0.11293,2.12513,1.82714,0.00223,0.000395995,0.000395995,0.000395995
64,112.163,1.99266,2.05162,0.00191,0.26068,0.2373,0.23586,0.11293,2.12513,1.82714,0.00223,0.000392893,0.000392893,0.000392893
65,113.604,1.92137,1.98809,0.00217,0.29139,0.23431,0.22862,0.10946,2.14701,1.82352,0.00225,0.000389759,0.000389759,0.000389759
66,114.988,1.9016,2.06352,0.00206,0.29139,0.23431,0.22862,0.10946,2.14701,1.82352,0.00225,0.000386593,0.000386593,0.000386593
67,116.545,1.89181,2.00364,0.00207,0.27121,0.23431,0.22915,0.11239,2.16801,1.81613,0.00228,0.000383397,0.000383397,0.000383397
68,117.987,1.95004,2.15974,0.00203,0.2738,0.23189,0.23248,0.11171,2.18747,1.79657,0.00232,0.000380171,0.000380171,0.000380171
69,119.407,1.88928,1.92934,0.00204,0.2738,0.23189,0.23248,0.11171,2.18747,1.79657,0.00232,0.000376916,0.000376916,0.000376916
70,120.804,1.80404,2.15685,0.00202,0.2914,0.23743,0.23512,0.11306,2.20944,1.7528,0.00236,0.000373633,0.000373633,0.000373633
71,122.255,1.92852,1.94697,0.00202,0.34355,0.22194,0.25434,0.1122,2.22756,1.74643,0.0024,0.000370323,0.000370323,0.000370323
72,123.614,1.80228,1.90305,0.00199,0.34355,0.22194,0.25434,0.1122,2.22756,1.74643,0.0024,0.000366986,0.000366986,0.000366986
73,125.215,2.01048,1.96876,0.00199,0.34945,0.22112,0.26101,0.1159,2.20784,1.76732,0.00238,0.000363623,0.000363623,0.000363623
74,126.671,1.93457,2.16554,0.00208,0.34945,0.22112,0.26101,0.1159,2.20784,1.76732,0.00238,0.000360235,0.000360235,0.000360235
75,128.166,1.8478,1.99958,0.00188,0.36581,0.23312,0.25941,0.11146,2.20173,1.77173,0.00239,0.000356823,0.000356823,0.000356823
76,129.598,1.77524,1.92492,0.00193,0.3559,0.23312,0.24546,0.11224,2.20299,1.77659,0.00239,0.000353387,0.000353387,0.000353387
77,131.074,1.76072,1.89209,0.00193,0.3559,0.23312,0.24546,0.11224,2.20299,1.77659,0.00239,0.00034993,0.00034993,0.00034993
78,132.472,1.89256,1.99528,0.00194,0.35263,0.23611,0.24502,0.11379,2.18361,1.79874,0.00236,0.00034645,0.00034645,0.00034645
79,133.997,2.00689,2.12067,0.0021,0.35279,0.24726,0.25381,0.11583,2.18778,1.78967,0.00234,0.00034295,0.00034295,0.00034295
80,135.363,1.86425,1.99201,0.00217,0.35279,0.24726,0.25381,0.11583,2.18778,1.78967,0.00234,0.00033943,0.00033943,0.00033943
81,136.791,1.90835,1.98086,0.00216,0.32747,0.25873,0.25295,0.11712,2.1677,1.81042,0.00231,0.000335892,0.000335892,0.000335892
82,138.184,1.93456,1.7763,0.00195,0.32747,0.25873,0.25295,0.11712,2.1677,1.81042,0.00231,0.000332335,0.000332335,0.000332335
83,139.687,1.84922,1.8558,0.00218,0.34808,0.26067,0.25324,0.11684,2.19167,1.78153,0.00234,0.00032876,0.00032876,0.00032876
84,141.186,1.79188,1.91904,0.0021,0.33362,0.24489,0.24865,0.1143,2.20853,1.76499,0.00236,0.00032517,0.00032517,0.00032517
85,142.834,1.89283,1.78376,0.00193,0.33362,0.24489,0.24865,0.1143,2.20853,1.76499,0.00236,0.000321564,0.000321564,0.000321564
86,144.262,1.85001,2.05408,0.00195,0.35059,0.2647,0.25197,0.11508,2.19739,1.76808,0.00234,0.000317943,0.000317943,0.000317943
87,145.71,1.84978,1.81274,0.0021,0.33181,0.2647,0.25467,0.11696,2.17637,1.7536,0.00235,0.000314309,0.000314309,0.000314309
88,147.209,1.77835,1.85708,0.00195,0.33181,0.2647,0.25467,0.11696,2.17637,1.7536,0.00235,0.000310662,0.000310662,0.000310662
89,148.693,1.74871,1.92608,0.00193,0.36937,0.24718,0.25278,0.11676,2.19875,1.70719,0.00239,0.000307003,0.000307003,0.000307003
90,150.056,1.83515,1.86072,0.00194,0.36937,0.24718,0.25278,0.11676,2.19875,1.70719,0.00239,0.000303333,0.000303333,0.000303333
91,151.641,1.80375,1.8115,0.00213,0.3866,0.24704,0.25606,0.11932,2.18562,1.73058,0.00238,0.000299653,0.000299653,0.000299653
92,153.076,1.76427,1.85957,0.00196,0.38989,0.2479,0.2571,0.11745,2.20092,1.70661,0.00239,0.000295964,0.000295964,0.000295964
93,154.484,1.82075,1.87207,0.00205,0.38989,0.2479,0.2571,0.11745,2.20092,1.70661,0.00239,0.000292267,0.000292267,0.000292267
94,155.967,1.84815,1.81196,0.00194,0.39167,0.24558,0.26427,0.11999,2.19068,1.69334,0.00237,0.000288562,0.000288562,0.000288562
95,157.527,1.90468,1.77745,0.00199,0.38988,0.26452,0.2846,0.12493,2.15789,1.67579,0.00234,0.000284851,0.000284851,0.000284851
96,158.988,1.76578,1.81773,0.0018,0.38988,0.26452,0.2846,0.12493,2.15789,1.67579,0.00234,0.000281134,0.000281134,0.000281134
97,160.491,1.78216,1.86452,0.00198,0.40523,0.26791,0.29297,0.12877,2.12809,1.67347,0.0023,0.000277413,0.000277413,0.000277413
98,161.884,1.81701,1.82387,0.00187,0.40523,0.26791,0.29297,0.12877,2.12809,1.67347,0.0023,0.000273688,0.000273688,0.000273688
99,163.329,1.79441,1.95841,0.00185,0.40792,0.26529,0.29021,0.12842,2.09935,1.67417,0.00226,0.00026996,0.00026996,0.00026996
100,164.764,1.77998,1.77462,0.00168,0.40916,0.26318,0.29004,0.12841,2.09135,1.68515,0.00224,0.00026623,0.00026623,0.00026623
101,166.27,1.763,1.86315,0.00203,0.40916,0.26318,0.29004,0.12841,2.09135,1.68515,0.00224,0.0002625,0.0002625,0.0002625
102,167.704,1.68601,1.64972,0.00176,0.61642,0.26318,0.28858,0.12864,2.08585,1.68839,0.00222,0.00025877,0.00025877,0.00025877
103,169.187,1.81402,1.81924,0.00187,0.61218,0.26318,0.28897,0.12976,2.09303,1.68679,0.00221,0.00025504,0.00025504,0.00025504
104,170.636,1.79088,1.73246,0.00189,0.61218,0.26318,0.28897,0.12976,2.09303,1.68679,0.00221,0.000251312,0.000251312,0.000251312
105,172.173,1.75632,1.76599,0.00198,0.61061,0.26616,0.29116,0.13001,2.10155,1.6812,0.00222,0.000247587,0.000247587,0.000247587
106,173.636,1.80274,1.67727,0.00185,0.61061,0.26616,0.29116,0.13001,2.10155,1.6812,0.00222,0.000243866,0.000243866,0.000243866
107,175.207,1.75601,1.69619,0.00179,0.59647,0.25707,0.26851,0.1259,2.11465,1.67378,0.00222,0.000240149,0.000240149,0.000240149
108,176.633,1.7415,1.69445,0.00186,0.57771,0.27213,0.2879,0.1278,2.11678,1.66924,0.00221,0.000236438,0.000236438,0.000236438
109,178.035,1.72915,1.79491,0.00204,0.57771,0.27213,0.2879,0.1278,2.11678,1.66924,0.00221,0.000232733,0.000232733,0.000232733
110,179.452,1.85159,1.95348,0.00192,0.57265,0.26172,0.28224,0.12563,2.12227,1.67995,0.0022,0.000229036,0.000229036,0.000229036
111,180.985,1.92293,1.70124,0.00184,0.56977,0.27096,0.28407,0.12924,2.11503,1.67373,0.00219,0.000225347,0.000225347,0.000225347
112,182.435,1.842,1.91356,0.00184,0.56977,0.27096,0.28407,0.12924,2.11503,1.67373,0.00219,0.000221667,0.000221667,0.000221667
113,183.923,1.74704,1.72501,0.00199,0.57524,0.25746,0.27871,0.12694,2.13099,1.6779,0.00219,0.000217997,0.000217997,0.000217997
114,185.324,1.84326,1.70125,0.00195,0.57524,0.25746,0.27871,0.12694,2.13099,1.6779,0.00219,0.000214338,0.000214338,0.000214338
115,187.275,1.92027,1.68227,0.00177,0.52742,0.28268,0.28007,0.12721,2.13058,1.67381,0.0022,0.000210691,0.000210691,0.000210691
116,188.701,1.75983,1.71431,0.00194,0.52215,0.28268,0.28104,0.12613,2.13699,1.68729,0.00219,0.000207057,0.000207057,0.000207057
117,190.091,1.70164,1.60457,0.00184,0.52215,0.28268,0.28104,0.12613,2.13699,1.68729,0.00219,0.000203436,0.000203436,0.000203436
118,191.594,1.89825,1.70601,0.00189,0.56591,0.25555,0.28154,0.12448,2.13929,1.68216,0.00219,0.00019983,0.00019983,0.00019983
119,193.037,1.75426,1.73986,0.00175,0.57534,0.26678,0.27885,0.12419,2.13078,1.68283,0.00217,0.00019624,0.00019624,0.00019624
120,194.408,1.75132,1.68971,0.00197,0.57534,0.26678,0.27885,0.12419,2.13078,1.68283,0.00217,0.000192665,0.000192665,0.000192665
121,195.863,1.74449,1.66578,0.00191,0.57758,0.25087,0.279,0.12534,2.12372,1.67131,0.00217,0.000189108,0.000189108,0.000189108
122,197.253,1.64039,1.66809,0.00178,0.57758,0.25087,0.279,0.12534,2.12372,1.67131,0.00217,0.00018557,0.00018557,0.00018557
123,198.778,1.68013,1.95067,0.00224,0.62219,0.24069,0.27943,0.12559,2.11158,1.66956,0.00216,0.00018205,0.00018205,0.00018205
124,200.179,1.80895,1.68738,0.00181,0.62236,0.2646,0.287,0.12742,2.10794,1.66481,0.00216,0.00017855,0.00017855,0.00017855
125,201.699,1.78667,1.59299,0.00171,0.62236,0.2646,0.287,0.12742,2.10794,1.66481,0.00216,0.00017507,0.00017507,0.00017507
126,203.211,1.70845,1.60016,0.00172,0.61504,0.25051,0.28079,0.1283,2.09423,1.66953,0.00216,0.000171613,0.000171613,0.000171613
127,204.675,1.8184,1.70471,0.0018,0.60624,0.25575,0.28311,0.12776,2.10548,1.6486,0.00218,0.000168177,0.000168177,0.000168177
128,206.151,1.73609,1.63648,0.00205,0.60624,0.25575,0.28311,0.12776,2.10548,1.6486,0.00218,0.000164765,0.000164765,0.000164765
129,207.614,1.66112,1.65945,0.00171,0.62039,0.25575,0.28321,0.12784,2.11221,1.65211,0.00218,0.000161377,0.000161377,0.000161377
130,208.992,1.74223,1.5823,0.00197,0.62039,0.25575,0.28321,0.12784,2.11221,1.65211,0.00218,0.000158014,0.000158014,0.000158014
131,210.436,1.67322,1.57046,0.00202,0.62401,0.25624,0.28237,0.12787,2.11512,1.64727,0.0022,0.000154677,0.000154677,0.000154677
132,211.867,1.73106,1.79951,0.00218,0.63056,0.25526,0.28395,0.13046,2.11208,1.66012,0.00219,0.000151367,0.000151367,0.000151367
133,213.333,1.79707,1.61951,0.00178,0.63056,0.25526,0.28395,0.13046,2.11208,1.66012,0.00219,0.000148084,0.000148084,0.000148084
134,214.876,1.77984,1.63629,0.00199,0.62115,0.26861,0.28417,0.13196,2.12225,1.65801,0.0022,0.000144829,0.000144829,0.000144829
135,216.466,1.81618,1.62027,0.00202,0.60682,0.27204,0.28381,0.13179,2.12298,1.66724,0.00219,0.000141603,0.000141603,0.000141603
136,217.896,1.86045,1.66657,0.00174,0.60682,0.27204,0.28381,0.13179,2.12298,1.66724,0.00219,0.000138407,0.000138407,0.000138407
137,219.389,1.82612,1.57504,0.00173,0.60924,0.26915,0.2838,0.13044,2.13213,1.66314,0.00219,0.000135241,0.000135241,0.000135241
138,220.798,1.78641,1.67652,0.00183,0.60924,0.26915,0.2838,0.13044,2.13213,1.66314,0.00219,0.000132107,0.000132107,0.000132107
139,222.336,1.77031,1.66032,0.00184,0.61002,0.26692,0.28401,0.12962,2.12578,1.66645,0.00217,0.000129005,0.000129005,0.000129005
140,223.799,1.95107,1.67505,0.00184,0.61278,0.26608,0.28395,0.13112,2.12175,1.64646,0.00219,0.000125936,0.000125936,0.000125936
141,225.244,1.72854,1.61759,0.00193,0.61278,0.26608,0.28395,0.13112,2.12175,1.64646,0.00219,0.000122901,0.000122901,0.000122901
142,226.732,1.72669,1.6476,0.00181,0.61099,0.26741,0.28088,0.1324,2.11845,1.65386,0.00216,0.0001199,0.0001199,0.0001199
143,228.238,1.78573,1.59029,0.00187,0.61805,0.26054,0.28031,0.13091,2.12055,1.65172,0.00217,0.000116935,0.000116935,0.000116935
144,229.679,1.72372,1.54002,0.00172,0.61805,0.26054,0.28031,0.13091,2.12055,1.65172,0.00217,0.000114005,0.000114005,0.000114005
145,231.34,1.75218,1.53653,0.00173,0.62106,0.26318,0.28665,0.13246,2.1222,1.64988,0.00217,0.000111112,0.000111112,0.000111112
146,232.808,1.77136,1.59503,0.00183,0.62106,0.26318,0.28665,0.13246,2.1222,1.64988,0.00217,0.000108256,0.000108256,0.000108256
147,234.295,1.74427,1.60074,0.00187,0.61297,0.26823,0.28607,0.13212,2.1198,1.649,0.00217,0.000105438,0.000105438,0.000105438
148,235.747,1.82875,1.69419,0.00189,0.61255,0.26299,0.2843,0.1321,2.10428,1.65533,0.00216,0.00010266,0.00010266,0.00010266
149,237.177,1.79917,1.62417,0.00194,0.61255,0.26299,0.2843,0.1321,2.10428,1.65533,0.00216,9.99201e-05,9.99201e-05,9.99201e-05
150,238.686,1.71108,1.59044,0.00181,0.59987,0.26027,0.28782,0.13266,2.10412,1.64931,0.00215,9.72207e-05,9.72207e-05,9.72207e-05
151,240.15,1.77264,1.55489,0.00181,0.55942,0.29011,0.28862,0.13295,2.11743,1.65251,0.00216,9.45621e-05,9.45621e-05,9.45621e-05
152,241.511,1.68613,1.57416,0.00168,0.55942,0.29011,0.28862,0.13295,2.11743,1.65251,0.00216,9.1945e-05,9.1945e-05,9.1945e-05
153,242.982,1.75924,1.59335,0.00167,0.55823,0.29527,0.28976,0.13384,2.12638,1.64834,0.00217,8.937e-05,8.937e-05,8.937e-05
154,244.394,1.86076,1.54124,0.00185,0.55823,0.29527,0.28976,0.13384,2.12638,1.64834,0.00217,8.68376e-05,8.68376e-05,8.68376e-05
155,246.008,1.73401,1.65502,0.00179,0.55622,0.29106,0.28977,0.13318,2.1292,1.64885,0.00217,8.43486e-05,8.43486e-05,8.43486e-05
156,247.507,1.74746,1.58058,0.00183,0.55946,0.28191,0.28881,0.13221,2.14296,1.65228,0.00219,8.19036e-05,8.19036e-05,8.19036e-05
157,248.902,1.87465,1.70106,0.00182,0.55946,0.28191,0.28881,0.13221,2.14296,1.65228,0.00219,7.95031e-05,7.95031e-05,7.95031e-05
158,250.327,1.77448,1.5447,0.00182,0.55711,0.28116,0.28809,0.13022,2.14786,1.67145,0.00218,7.71478e-05,7.71478e-05,7.71478e-05
159,251.779,1.68308,1.69949,0.00173,0.56798,0.29091,0.29134,0.13149,2.14735,1.67758,0.00218,7.48382e-05,7.48382e-05,7.48382e-05
160,253.179,1.75021,1.54497,0.00182,0.56798,0.29091,0.29134,0.13149,2.14735,1.67758,0.00218,7.25749e-05,7.25749e-05,7.25749e-05
161,254.706,1.79961,1.54094,0.00186,0.56281,0.28691,0.28884,0.1303,2.14043,1.67339,0.00217,7.03585e-05,7.03585e-05,7.03585e-05
162,256.085,1.80605,1.60323,0.00176,0.56281,0.28691,0.28884,0.1303,2.14043,1.67339,0.00217,6.81894e-05,6.81894e-05,6.81894e-05
163,257.509,1.64324,1.53419,0.00172,0.56687,0.29017,0.28997,0.13256,2.13152,1.66798,0.00217,6.60684e-05,6.60684e-05,6.60684e-05
164,258.946,1.79385,1.5323,0.00172,0.56353,0.28565,0.28543,0.13197,2.13398,1.64104,0.00217,6.39958e-05,6.39958e-05,6.39958e-05
165,260.33,1.77716,1.5819,0.00168,0.56353,0.28565,0.28543,0.13197,2.13398,1.64104,0.00217,6.19721e-05,6.19721e-05,6.19721e-05
166,261.854,1.762,1.66486,0.00203,0.56494,0.26954,0.28514,0.13146,2.12155,1.6272,0.00216,5.9998e-05,5.9998e-05,5.9998e-05
167,263.395,1.85176,1.64406,0.00179,0.62311,0.26477,0.28911,0.13201,2.11633,1.62397,0.00215,5.80738e-05,5.80738e-05,5.80738e-05
168,264.8,1.7257,1.66376,0.00183,0.62311,0.26477,0.28911,0.13201,2.11633,1.62397,0.00215,5.62e-05,5.62e-05,5.62e-05
169,266.239,1.74197,1.59101,0.00179,0.63047,0.25568,0.28231,0.12973,2.10292,1.62456,0.00215,5.43772e-05,5.43772e-05,5.43772e-05
170,267.656,1.71056,1.57901,0.00175,0.63047,0.25568,0.28231,0.12973,2.10292,1.62456,0.00215,5.26057e-05,5.26057e-05,5.26057e-05
171,269.065,1.72598,1.60903,0.00176,0.62482,0.25568,0.2838,0.13044,2.10091,1.62037,0.00215,5.0886e-05,5.0886e-05,5.0886e-05
172,270.65,1.72189,1.61237,0.00164,0.61497,0.25548,0.28725,0.1334,2.07844,1.61626,0.00213,4.92185e-05,4.92185e-05,4.92185e-05
173,272.055,1.70207,1.52492,0.00172,0.61497,0.25548,0.28725,0.1334,2.07844,1.61626,0.00213,4.76036e-05,4.76036e-05,4.76036e-05
174,273.505,1.71634,1.73324,0.0017,0.61546,0.25664,0.288,0.13277,2.09241,1.61513,0.00214,4.60417e-05,4.60417e-05,4.60417e-05
175,274.97,1.81173,1.57127,0.00186,0.62839,0.26609,0.29073,0.13496,2.07044,1.61503,0.00213,4.45333e-05,4.45333e-05,4.45333e-05
176,276.478,1.72166,1.78197,0.00179,0.62839,0.26609,0.29073,0.13496,2.07044,1.61503,0.00213,4.30786e-05,4.30786e-05,4.30786e-05
177,278.026,1.77019,1.5206,0.0018,0.63183,0.26386,0.28896,0.13284,2.07017,1.61783,0.00212,4.16781e-05,4.16781e-05,4.16781e-05
178,279.509,1.71997,1.55393,0.00187,0.63183,0.26386,0.28896,0.13284,2.07017,1.61783,0.00212,4.0332e-05,4.0332e-05,4.0332e-05
179,280.936,1.77326,1.56249,0.00196,0.62886,0.26641,0.28909,0.13311,2.06594,1.62109,0.00211,3.90408e-05,3.90408e-05,3.90408e-05
180,282.396,1.72947,1.64398,0.0019,0.57161,0.27185,0.28624,0.1328,2.06276,1.60742,0.00211,3.78047e-05,3.78047e-05,3.78047e-05
181,283.781,1.7648,1.53784,0.00193,0.57161,0.27185,0.28624,0.1328,2.06276,1.60742,0.00211,3.66241e-05,3.66241e-05,3.66241e-05
182,285.247,1.67457,1.5323,0.00166,0.62445,0.26545,0.2892,0.13329,2.06543,1.61216,0.00211,3.54992e-05,3.54992e-05,3.54992e-05
183,286.69,1.60803,1.64837,0.0018,0.62414,0.26478,0.28967,0.13398,2.06411,1.61265,0.00211,3.44302e-05,3.44302e-05,3.44302e-05
