epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
39,1840.27,1.35996,0.86983,0.00147,0.59212,0.58843,0.61637,0.33051,1.55098,1.05528,0.00143,0.000458932,0.000458932,0.000458932
40,1878.61,1.35419,0.81979,0.00146,0.59212,0.58843,0.61637,0.33051,1.55098,1.05528,0.00143,0.000456811,0.000456811,0.000456811
41,1921.66,1.28764,0.859,0.00123,0.56574,0.53924,0.61884,0.33583,1.54158,1.05017,0.00141,0.000454642,0.000454642,0.000454642
42,1958.12,1.33775,0.81102,0.00135,0.56574,0.53924,0.61884,0.33583,1.54158,1.05017,0.00141,0.000452425,0.000452425,0.000452425
43,2001.7,1.3383,0.83369,0.00119,0.56496,0.54708,0.62238,0.35321,1.46663,0.97215,0.00138,0.000450162,0.000450162,0.000450162
44,2051.77,1.35117,0.79596,0.0013,0.53307,0.55465,0.63147,0.36046,1.42435,0.92714,0.00133,0.000447852,0.000447852,0.000447852
45,2103.76,1.29031,0.80539,0.00113,0.53307,0.55465,0.63147,0.36046,1.42435,0.92714,0.00133,0.000445497,0.000445497,0.000445497
46,2152.44,1.34431,0.80959,0.00155,0.55212,0.57026,0.64741,0.36828,1.40668,0.89439,0.00131,0.000443096,0.000443096,0.000443096
47,2199,1.28321,0.76549,0.00121,0.53697,0.59731,0.65544,0.36692,1.3919,0.86578,0.00129,0.000440651,0.000440651,0.000440651
48,2254.46,1.32859,0.76613,0.00129,0.53697,0.59731,0.65544,0.36692,1.3919,0.86578,0.00129,0.000438162,0.000438162,0.000438162
49,2305.53,1.33628,0.77953,0.00133,0.56431,0.62388,0.66601,0.3676,1.4024,0.86735,0.00129,0.00043563,0.00043563,0.00043563
50,2357.49,1.30997,0.79663,0.00137,0.56431,0.62388,0.66601,0.3676,1.4024,0.86735,0.00129,0.000433055,0.000433055,0.000433055
51,2408.7,1.35431,0.77969,0.00131,0.63358,0.59409,0.67187,0.36367,1.43951,0.90828,0.00131,0.000430438,0.000430438,0.000430438
52,2460.92,1.24794,0.69028,0.00124,0.65573,0.56251,0.64684,0.37098,1.44801,0.93964,0.00134,0.000427779,0.000427779,0.000427779
53,2512.03,1.33986,0.78206,0.00127,0.65573,0.56251,0.64684,0.37098,1.44801,0.93964,0.00134,0.00042508,0.00042508,0.00042508
54,2564.87,1.34924,0.71972,0.00122,0.64043,0.53032,0.61519,0.34538,1.52417,0.9864,0.00141,0.00042234,0.00042234,0.00042234
55,2613.85,1.28933,0.71934,0.00146,0.63609,0.52381,0.61346,0.3401,1.53618,0.94425,0.00146,0.000419562,0.000419562,0.000419562
56,2665.48,1.40706,0.71469,0.00123,0.63609,0.52381,0.61346,0.3401,1.53618,0.94425,0.00146,0.000416744,0.000416744,0.000416744
57,2720.13,1.36575,0.74256,0.00131,0.63098,0.52237,0.62139,0.3531,1.48306,0.92876,0.0014,0.000413888,0.000413888,0.000413888
58,2773.15,1.34595,0.73175,0.00131,0.63098,0.52237,0.62139,0.3531,1.48306,0.92876,0.0014,0.000410995,0.000410995,0.000410995
59,2816.32,1.30794,0.72372,0.00136,0.63406,0.53914,0.63333,0.36258,1.48108,0.91646,0.00138,0.000408065,0.000408065,0.000408065
60,2854.76,1.32731,0.70384,0.00139,0.60099,0.56369,0.62986,0.36488,1.47027,0.90861,0.00135,0.0004051,0.0004051,0.0004051
61,2903.29,1.32565,0.66826,0.00121,0.60099,0.56369,0.62986,0.36488,1.47027,0.90861,0.00135,0.000402099,0.000402099,0.000402099
62,2957.56,1.26495,0.64835,0.00139,0.61667,0.54752,0.60949,0.35898,1.4269,0.96946,0.00131,0.000399064,0.000399064,0.000399064
63,3006.99,1.23126,0.64416,0.00121,0.58921,0.55842,0.59893,0.35116,1.42145,1.05118,0.0013,0.000395995,0.000395995,0.000395995
64,3057.47,1.2962,0.66555,0.00106,0.58921,0.55842,0.59893,0.35116,1.42145,1.05118,0.0013,0.000392893,0.000392893,0.000392893
65,3107.89,1.21815,0.63093,0.00122,0.61203,0.52677,0.61279,0.34947,1.39977,1.0584,0.00127,0.000389759,0.000389759,0.000389759
66,3162.32,1.23727,0.66994,0.0012,0.61203,0.52677,0.61279,0.34947,1.39977,1.0584,0.00127,0.000386593,0.000386593,0.000386593
67,3213.81,1.19906,0.62095,0.0012,0.61413,0.56826,0.66788,0.36704,1.37259,0.94849,0.00125,0.000383397,0.000383397,0.000383397
68,3259.81,1.27487,0.67243,0.00116,0.62131,0.57414,0.68142,0.37606,1.3692,0.91383,0.00125,0.000380171,0.000380171,0.000380171
69,3313.39,1.19294,0.59566,0.00117,0.62131,0.57414,0.68142,0.37606,1.3692,0.91383,0.00125,0.000376916,0.000376916,0.000376916
70,3367.1,1.23684,0.63091,0.00128,0.61339,0.57567,0.67221,0.36681,1.36561,0.85332,0.00127,0.000373633,0.000373633,0.000373633
71,3416.88,1.20267,0.61421,0.00115,0.61567,0.58517,0.6785,0.36464,1.39341,0.84735,0.00129,0.000370323,0.000370323,0.000370323
72,3468.85,1.19992,0.62185,0.00122,0.61567,0.58517,0.6785,0.36464,1.39341,0.84735,0.00129,0.000366986,0.000366986,0.000366986
73,3521.67,1.26751,0.63989,0.00115,0.62431,0.56877,0.679,0.37035,1.37937,0.85154,0.00129,0.000363623,0.000363623,0.000363623
74,3573.31,1.23163,0.5644,0.00124,0.62431,0.56877,0.679,0.37035,1.37937,0.85154,0.00129,0.000360235,0.000360235,0.000360235
75,3622.12,1.20994,0.62244,0.00116,0.66291,0.56612,0.69888,0.38544,1.3998,0.85952,0.00128,0.000356823,0.000356823,0.000356823
76,3675.21,1.18459,0.58156,0.00119,0.68266,0.55024,0.70553,0.3916,1.39733,0.84536,0.00128,0.000353387,0.000353387,0.000353387
77,3727.26,1.17321,0.57912,0.0012,0.68266,0.55024,0.70553,0.3916,1.39733,0.84536,0.00128,0.00034993,0.00034993,0.00034993
78,3766.13,1.23305,0.59198,0.0011,0.70257,0.5533,0.70423,0.38985,1.41729,0.83793,0.00129,0.00034645,0.00034645,0.00034645
79,3804.37,1.23599,0.58582,0.00112,0.68972,0.54634,0.6717,0.37911,1.41658,0.90066,0.0013,0.00034295,0.00034295,0.00034295
80,3844.69,1.20729,0.58849,0.00123,0.68972,0.54634,0.6717,0.37911,1.41658,0.90066,0.0013,0.00033943,0.00033943,0.00033943
81,3885.04,1.24428,0.60927,0.00127,0.59764,0.5912,0.65278,0.37085,1.43007,0.92765,0.00133,0.000335892,0.000335892,0.000335892
82,3926.37,1.21342,0.58109,0.00107,0.59764,0.5912,0.65278,0.37085,1.43007,0.92765,0.00133,0.000332335,0.000332335,0.000332335
83,3966.33,1.15398,0.5874,0.00128,0.64381,0.5813,0.66641,0.37742,1.43806,0.94088,0.0013,0.00032876,0.00032876,0.00032876
84,4005.49,1.16061,0.55362,0.00128,0.65234,0.58647,0.67042,0.38293,1.42673,0.94423,0.00129,0.00032517,0.00032517,0.00032517
85,4053.39,1.21371,0.5944,0.0011,0.65234,0.58647,0.67042,0.38293,1.42673,0.94423,0.00129,0.000321564,0.000321564,0.000321564
86,4105.1,1.13083,0.53794,0.00109,0.67195,0.56483,0.67929,0.38355,1.42092,0.93679,0.00129,0.000317943,0.000317943,0.000317943
87,4153.22,1.19161,0.56012,0.00122,0.58015,0.81143,0.68484,0.37853,1.43928,0.9031,0.00129,0.000314309,0.000314309,0.000314309
88,4203.47,1.12791,0.48752,0.00118,0.58015,0.81143,0.68484,0.37853,1.43928,0.9031,0.00129,0.000310662,0.000310662,0.000310662
89,4257.46,1.0761,0.48251,0.00106,0.57128,0.79063,0.69179,0.39104,1.39945,0.87831,0.00126,0.000307003,0.000307003,0.000307003
90,4308.72,1.13735,0.52801,0.00108,0.57128,0.79063,0.69179,0.39104,1.39945,0.87831,0.00126,0.000303333,0.000303333,0.000303333
91,4357.92,1.18626,0.55398,0.0013,0.56039,0.80238,0.69934,0.39847,1.3907,0.87033,0.00126,0.000299653,0.000299653,0.000299653
92,4408.93,1.10668,0.51962,0.00109,0.54514,0.82687,0.69944,0.40128,1.40495,0.85287,0.00125,0.000295964,0.000295964,0.000295964
93,4459,1.10278,0.53749,0.00112,0.54514,0.82687,0.69944,0.40128,1.40495,0.85287,0.00125,0.000292267,0.000292267,0.000292267
94,4506.08,1.17034,0.58643,0.00111,0.5453,0.84625,0.71126,0.40742,1.40459,0.84731,0.00125,0.000288562,0.000288562,0.000288562
95,4555.92,1.267,0.59119,0.00116,0.61326,0.87312,0.76551,0.42893,1.39683,0.82348,0.00126,0.000284851,0.000284851,0.000284851
96,4608.7,1.07242,0.51071,0.00098,0.61326,0.87312,0.76551,0.42893,1.39683,0.82348,0.00126,0.000281134,0.000281134,0.000281134
97,4664.22,1.08134,0.488,0.00107,0.57837,0.90705,0.75251,0.42115,1.38271,0.82077,0.00126,0.000277413,0.000277413,0.000277413
98,4713.1,1.14689,0.54121,0.00108,0.57837,0.90705,0.75251,0.42115,1.38271,0.82077,0.00126,0.000273688,0.000273688,0.000273688
99,4765.51,1.09312,0.49207,0.00102,0.56954,0.89053,0.74265,0.4293,1.39371,0.85532,0.00128,0.00026996,0.00026996,0.00026996
100,4813.24,1.08811,0.49736,0.00091,0.61065,0.89008,0.7496,0.44298,1.40974,0.82571,0.00128,0.00026623,0.00026623,0.00026623
101,4865.63,1.07583,0.49643,0.00113,0.61065,0.89008,0.7496,0.44298,1.40974,0.82571,0.00128,0.0002625,0.0002625,0.0002625
102,4916.68,1.08546,0.48646,0.001,0.68257,0.86519,0.76658,0.45984,1.40508,0.7843,0.00129,0.00025877,0.00025877,0.00025877
103,4965.28,1.16231,0.52391,0.0011,0.72669,0.83116,0.76353,0.45481,1.38657,0.79035,0.00126,0.00025504,0.00025504,0.00025504
104,5003.72,1.0903,0.48436,0.00103,0.72669,0.83116,0.76353,0.45481,1.38657,0.79035,0.00126,0.000251312,0.000251312,0.000251312
105,5041.11,1.12072,0.52444,0.00119,0.7574,0.81455,0.76521,0.4694,1.37632,0.78478,0.00126,0.000247587,0.000247587,0.000247587
106,5080.45,1.13397,0.50821,0.00102,0.7574,0.81455,0.76521,0.4694,1.37632,0.78478,0.00126,0.000243866,0.000243866,0.000243866
107,5121.71,1.09689,0.4665,0.001,0.75973,0.80257,0.76778,0.46107,1.37461,0.78926,0.00126,0.000240149,0.000240149,0.000240149
108,5160.57,1.02696,0.45978,0.001,0.74927,0.79622,0.74813,0.44763,1.39716,0.80039,0.00127,0.000236438,0.000236438,0.000236438
109,5198.26,1.10659,0.51294,0.00121,0.74927,0.79622,0.74813,0.44763,1.39716,0.80039,0.00127,0.000232733,0.000232733,0.000232733
110,5236.32,1.09691,0.463,0.00104,0.73229,0.78596,0.72579,0.44042,1.40052,0.81468,0.00128,0.000229036,0.000229036,0.000229036
111,5275.79,1.16753,0.51678,0.00094,0.72357,0.77407,0.71107,0.43647,1.41009,0.84221,0.00127,0.000225347,0.000225347,0.000225347
112,5309.29,1.07355,0.51271,0.00095,0.72357,0.77407,0.71107,0.43647,1.41009,0.84221,0.00127,0.000221667,0.000221667,0.000221667
113,5347.91,1.06856,0.45614,0.00113,0.68982,0.78329,0.69821,0.42506,1.41736,0.86013,0.00129,0.000217997,0.000217997,0.000217997
114,5386.54,1.11613,0.50443,0.00108,0.68982,0.78329,0.69821,0.42506,1.41736,0.86013,0.00129,0.000214338,0.000214338,0.000214338
115,5422.09,1.18677,0.51608,0.00094,0.70965,0.7764,0.69235,0.42429,1.42687,0.87072,0.00131,0.000210691,0.000210691,0.000210691
116,5462.66,1.04315,0.46447,0.00105,0.709,0.79607,0.70237,0.42608,1.42184,0.8672,0.00129,0.000207057,0.000207057,0.000207057
117,5499.82,1.00825,0.43366,0.00098,0.709,0.79607,0.70237,0.42608,1.42184,0.8672,0.00129,0.000203436,0.000203436,0.000203436
118,5540.09,1.1374,0.51589,0.00101,0.71662,0.78559,0.70325,0.42542,1.44014,0.85945,0.00129,0.00019983,0.00019983,0.00019983
119,5580.11,1.05705,0.44683,0.00093,0.70415,0.80874,0.72058,0.43555,1.42861,0.87382,0.00128,0.00019624,0.00019624,0.00019624
120,5620.22,1.05529,0.47557,0.0011,0.70415,0.80874,0.72058,0.43555,1.42861,0.87382,0.00128,0.000192665,0.000192665,0.000192665
121,5659.76,1.094,0.4732,0.00114,0.68638,0.83227,0.72305,0.43907,1.40171,0.86444,0.00126,0.000189108,0.000189108,0.000189108
122,5711.98,1.02778,0.43987,0.00102,0.68638,0.83227,0.72305,0.43907,1.40171,0.86444,0.00126,0.00018557,0.00018557,0.00018557
123,5764.89,1.03565,0.47234,0.00136,0.72559,0.80917,0.73927,0.45502,1.36692,0.85795,0.00124,0.00018205,0.00018205,0.00018205
124,5818.17,1.09654,0.49701,0.00096,0.74485,0.79468,0.73727,0.45698,1.33883,0.87299,0.00123,0.00017855,0.00017855,0.00017855
125,5871.26,1.06806,0.4415,0.0009,0.74485,0.79468,0.73727,0.45698,1.33883,0.87299,0.00123,0.00017507,0.00017507,0.00017507
126,5921.94,1.03733,0.42116,0.0009,0.72914,0.81709,0.73581,0.4621,1.35366,0.8588,0.00123,0.000171613,0.000171613,0.000171613
127,5974.91,1.09592,0.46216,0.00091,0.75409,0.80162,0.73718,0.46729,1.34337,0.86156,0.00123,0.000168177,0.000168177,0.000168177
128,6027.12,1.05347,0.43767,0.00114,0.75409,0.80162,0.73718,0.46729,1.34337,0.86156,0.00123,0.000164765,0.000164765,0.000164765
129,6080.57,0.98275,0.40751,0.00095,0.75215,0.80663,0.7375,0.47626,1.34053,0.84431,0.00123,0.000161377,0.000161377,0.000161377
130,6130.59,1.0829,0.46822,0.0011,0.75215,0.80663,0.7375,0.47626,1.34053,0.84431,0.00123,0.000158014,0.000158014,0.000158014
131,6183.67,1.00299,0.44753,0.00109,0.72438,0.81458,0.72643,0.47134,1.34538,0.84579,0.00123,0.000154677,0.000154677,0.000154677
132,6235.24,1.04136,0.43828,0.00125,0.72235,0.81669,0.72893,0.47104,1.33329,0.85313,0.00122,0.000151367,0.000151367,0.000151367
133,6289.13,1.03679,0.45146,0.00093,0.72235,0.81669,0.72893,0.47104,1.33329,0.85313,0.00122,0.000148084,0.000148084,0.000148084
134,6340.55,1.07672,0.45171,0.00107,0.71297,0.8171,0.72175,0.4591,1.33848,0.85787,0.00122,0.000144829,0.000144829,0.000144829
135,6392.01,1.05389,0.47365,0.00105,0.71342,0.81604,0.72338,0.45812,1.36029,0.85229,0.00124,0.000141603,0.000141603,0.000141603
136,6444.33,1.08805,0.46753,0.00091,0.71342,0.81604,0.72338,0.45812,1.36029,0.85229,0.00124,0.000138407,0.000138407,0.000138407
137,6490.32,1.07641,0.45376,0.00092,0.71269,0.81655,0.72388,0.46033,1.35174,0.84329,0.00123,0.000135241,0.000135241,0.000135241
138,6543,1.07841,0.46214,0.00099,0.71269,0.81655,0.72388,0.46033,1.35174,0.84329,0.00123,0.000132107,0.000132107,0.000132107
139,6588.99,1.07317,0.45379,0.00099,0.71269,0.81078,0.72177,0.4648,1.36359,0.8268,0.00124,0.000129005,0.000129005,0.000129005
140,6627.58,1.13831,0.50659,0.00093,0.71696,0.81078,0.72051,0.46893,1.34795,0.83495,0.00124,0.000125936,0.000125936,0.000125936
141,6667.75,1.07569,0.47223,0.00109,0.71696,0.81078,0.72051,0.46893,1.34795,0.83495,0.00124,0.000122901,0.000122901,0.000122901
142,6706.04,0.99334,0.39781,0.00091,0.71678,0.80633,0.72155,0.467,1.34317,0.83277,0.00124,0.0001199,0.0001199,0.0001199
143,6756.75,1.08831,0.45704,0.00103,0.73519,0.80069,0.7226,0.46896,1.34468,0.8342,0.00124,0.000116935,0.000116935,0.000116935
144,6809.03,1.01186,0.42868,0.0009,0.73519,0.80069,0.7226,0.46896,1.34468,0.8342,0.00124,0.000114005,0.000114005,0.000114005
145,6858.71,1.04334,0.46611,0.00092,0.73903,0.79634,0.73005,0.47119,1.33561,0.83125,0.00123,0.000111112,0.000111112,0.000111112
146,6909.09,1.04379,0.43511,0.00093,0.73903,0.79634,0.73005,0.47119,1.33561,0.83125,0.00123,0.000108256,0.000108256,0.000108256
147,6960.68,1.02068,0.40089,0.00096,0.74713,0.80492,0.73096,0.46818,1.35888,0.82213,0.00124,0.000105438,0.000105438,0.000105438
148,7014.5,1.0568,0.46524,0.00096,0.73999,0.80568,0.73632,0.4795,1.36289,0.81184,0.00124,0.00010266,0.00010266,0.00010266
149,7069.71,1.04677,0.44258,0.001,0.73999,0.80568,0.73632,0.4795,1.36289,0.81184,0.00124,9.99201e-05,9.99201e-05,9.99201e-05
150,7122.07,1.00328,0.4206,0.00096,0.78959,0.75706,0.77628,0.49976,1.36146,0.81624,0.00123,9.72207e-05,9.72207e-05,9.72207e-05
151,7178.14,1.05908,0.43307,0.00096,0.79505,0.75726,0.77542,0.50399,1.34946,0.81445,0.00122,9.45621e-05,9.45621e-05,9.45621e-05
152,7228.79,1.01235,0.39414,0.00088,0.79505,0.75726,0.77542,0.50399,1.34946,0.81445,0.00122,9.1945e-05,9.1945e-05,9.1945e-05
153,7280.12,1.05619,0.41947,0.00088,0.79524,0.75358,0.77738,0.50539,1.351,0.81526,0.00123,8.937e-05,8.937e-05,8.937e-05
154,7335.3,1.07983,0.45136,0.00093,0.79524,0.75358,0.77738,0.50539,1.351,0.81526,0.00123,8.68376e-05,8.68376e-05,8.68376e-05
155,7386.58,0.94964,0.40654,0.00087,0.79031,0.76825,0.77619,0.48657,1.35619,0.80979,0.00124,8.43486e-05,8.43486e-05,8.43486e-05
156,7437.64,0.98102,0.44844,0.00094,0.78689,0.76514,0.77561,0.48579,1.35116,0.81288,0.00124,8.19036e-05,8.19036e-05,8.19036e-05
157,7490.7,1.08213,0.47882,0.00092,0.78689,0.76514,0.77561,0.48579,1.35116,0.81288,0.00124,7.95031e-05,7.95031e-05,7.95031e-05
158,7539.68,0.99558,0.43551,0.00091,0.78518,0.78174,0.77478,0.49159,1.35935,0.8185,0.00124,7.71478e-05,7.71478e-05,7.71478e-05
159,7588.88,0.97136,0.43967,0.00094,0.78818,0.79552,0.78799,0.49416,1.3463,0.82694,0.00124,7.48382e-05,7.48382e-05,7.48382e-05
160,7638.78,1.00616,0.41313,0.00094,0.78818,0.79552,0.78799,0.49416,1.3463,0.82694,0.00124,7.25749e-05,7.25749e-05,7.25749e-05
161,7691.2,1.05833,0.44027,0.00099,0.78975,0.81258,0.78878,0.4979,1.33392,0.81535,0.00123,7.03585e-05,7.03585e-05,7.03585e-05
162,7729.77,1.0577,0.42809,0.00087,0.78975,0.81258,0.78878,0.4979,1.33392,0.81535,0.00123,6.81894e-05,6.81894e-05,6.81894e-05
163,7770.13,0.98828,0.39567,0.00094,0.81615,0.80514,0.79719,0.50235,1.321,0.81196,0.00123,6.60684e-05,6.60684e-05,6.60684e-05
164,7809.87,1.07323,0.43137,0.00093,0.81233,0.7937,0.79764,0.50304,1.32342,0.80703,0.00122,6.39958e-05,6.39958e-05,6.39958e-05
165,7860.75,1.0376,0.45142,0.00083,0.81233,0.7937,0.79764,0.50304,1.32342,0.80703,0.00122,6.19721e-05,6.19721e-05,6.19721e-05
166,7914.39,1.01948,0.45393,0.00113,0.81346,0.80117,0.79629,0.50679,1.32929,0.81923,0.00121,5.9998e-05,5.9998e-05,5.9998e-05
167,7965.73,1.04653,0.46603,0.00086,0.81344,0.80724,0.79556,0.5069,1.32681,0.81827,0.00122,5.80738e-05,5.80738e-05,5.80738e-05
168,8018.4,1.01892,0.42153,0.00097,0.81344,0.80724,0.79556,0.5069,1.32681,0.81827,0.00122,5.62e-05,5.62e-05,5.62e-05
169,8069.15,0.98028,0.39372,0.00092,0.81536,0.80641,0.79586,0.51442,1.3448,0.82153,0.00123,5.43772e-05,5.43772e-05,5.43772e-05
170,8122.32,0.99196,0.41679,0.00093,0.81536,0.80641,0.79586,0.51442,1.3448,0.82153,0.00123,5.26057e-05,5.26057e-05,5.26057e-05
171,8173.16,0.99986,0.40369,0.0009,0.81335,0.81039,0.7952,0.50936,1.35345,0.82499,0.00123,5.0886e-05,5.0886e-05,5.0886e-05
172,8223.96,0.96895,0.39098,0.00082,0.81263,0.81027,0.79266,0.50699,1.34677,0.82553,0.00124,4.92185e-05,4.92185e-05,4.92185e-05
173,8275.13,0.99452,0.41793,0.00091,0.81263,0.81027,0.79266,0.50699,1.34677,0.82553,0.00124,4.76036e-05,4.76036e-05,4.76036e-05
174,8324.89,0.99976,0.3893,0.00086,0.8118,0.80023,0.79244,0.50525,1.36232,0.82912,0.00125,4.60417e-05,4.60417e-05,4.60417e-05
175,8374.65,1.07303,0.42833,0.00096,0.80957,0.79443,0.79191,0.50463,1.36312,0.83706,0.00125,4.45333e-05,4.45333e-05,4.45333e-05
176,8424.26,0.97384,0.38803,0.00093,0.80957,0.79443,0.79191,0.50463,1.36312,0.83706,0.00125,4.30786e-05,4.30786e-05,4.30786e-05
177,8474.2,1.02937,0.4445,0.00091,0.81869,0.79326,0.79019,0.5035,1.36729,0.8452,0.00124,4.16781e-05,4.16781e-05,4.16781e-05
178,8529.68,0.94075,0.38985,0.0009,0.81869,0.79326,0.79019,0.5035,1.36729,0.8452,0.00124,4.0332e-05,4.0332e-05,4.0332e-05
179,8582.53,1.00501,0.42612,0.001,0.82642,0.79661,0.791,0.50262,1.3816,0.8485,0.00125,3.90408e-05,3.90408e-05,3.90408e-05
180,8634.05,1.02166,0.42007,0.00099,0.8255,0.79468,0.79051,0.49987,1.37626,0.85129,0.00125,3.78047e-05,3.78047e-05,3.78047e-05
181,8685.57,1.02838,0.43066,0.00103,0.8255,0.79468,0.79051,0.49987,1.37626,0.85129,0.00125,3.66241e-05,3.66241e-05,3.66241e-05
